Issue Date/Time,Street Number,Street Direction,Street Name,License Plate,License Plate State,License Plate Type,Violation Code,Violation Code Description,Unit,Vehicle Make,Fine Level 1 Amt,Fine Leve 2 Amt,Current Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Location,Latitude,Longitude
06/08/2017 12:53:00,1118,S,WABASH,155421H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,06/23/2017 13:34:04,VIOL,"1118 S WABASH Chicago, IL",41.8685854,-87.6262328
06/08/2017 12:57:00,2204,S,HALSTED ST,Q629945,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,BUIC,$150.00,$300.00,$150.00,Notice,06/15/2017 01:37:37,VIOL,"2204 S HALSTED ST Chicago, IL",41.852388,-87.6467739
06/08/2017 13:29:00,1455,W,HUBBARD,355137D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,ISU,$150.00,$300.00,$150.00,Notice,06/09/2017 21:05:04,VIOL,"1455 W HUBBARD Chicago, IL",41.8896312,-87.6642772
06/08/2017 14:45:00,3151,N,CLARK ST,E418640,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Court,06/15/2017 05:58:53,,"3151 N CLARK ST Chicago, IL",41.9393034,-87.6498199
06/08/2017 17:30:00,1140,S,WABASH AV,A440280,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Court,06/22/2017 06:12:49,,"1140 S WABASH AV Chicago, IL",41.8679645,-87.6262851
06/09/2017 07:47:00,4,E,RANDOLPH,90331S,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$150.00,Define,06/12/2017 21:05:47,,"4 E RANDOLPH Chicago, IL",41.8844907,-87.6277468
06/09/2017 11:33:00,3265,S,HALSTED ST,1164747,IN,APP,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Define,06/12/2017 21:05:49,,"3265 S HALSTED ST Chicago, IL",41.834549,-87.645842
06/09/2017 13:26:00,2101,S,STATE ST,15994L,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$0.00,Paid,07/05/2017 21:20:42,VIOL,"2101 S STATE ST Chicago, IL",41.8540924,-87.6267567
06/09/2017 13:59:00,2317,N,CLARK,347HWD,MN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,NISS,$150.00,$300.00,$150.00,Hearing Req,06/29/2017 21:28:39,,"2317 N CLARK Chicago, IL",41.9244201,-87.6393515
06/09/2017 14:04:00,18,S,DESPLAINES ST,R756428,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$0.00,Paid,06/23/2017 15:55:04,VIOL,"18 S DESPLAINES ST Chicago, IL",41.8805041,-87.6440608
06/09/2017 14:23:00,804,W,JACKSON BOULEVARD,316MLH,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Notice,06/15/2017 04:41:34,VIOL,"804 W JACKSON BOULEVARD Chicago, IL",41.8780954,-87.647499
06/09/2017 16:29:00,11,S,WABASH,V684702,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$0.00,Paid,06/27/2017 10:15:03,VIOL,"11 S WABASH Chicago, IL",41.8817227,-87.6257715
06/09/2017 19:10:00,2010,S,STATE ST,Q889062,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,CHEV,$150.00,$300.00,$150.00,Notice,06/22/2017 02:21:23,VIOL,"2010 S STATE ST Chicago, IL",41.8550022,-87.6283508
06/09/2017 19:10:00,2012,S,STATE ST,E395926,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,JEEP,$150.00,$300.00,$150.00,Notice,06/22/2017 04:37:26,VIOL,"2012 S STATE ST Chicago, IL",41.8549785,-87.6283504
06/09/2017 19:15:00,2012,S,STATE ST,WL5G3G,MO,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,ACUR,$150.00,$300.00,$150.00,Court,06/29/2017 05:43:55,,"2012 S STATE ST Chicago, IL",41.8549785,-87.6283504
06/09/2017 19:20:00,2020,S,STATE ST,3250769,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,DODG,$150.00,$300.00,$150.00,Court,06/22/2017 06:08:37,,"2020 S STATE ST Chicago, IL",41.854876,-87.629017
06/09/2017 19:20:00,2030,S,STATE ST,S989287,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,MAZD,$150.00,$300.00,$0.00,Paid,06/19/2017 21:23:03,,"2030 S STATE ST Chicago, IL",41.8548639,-87.6272614
06/09/2017 21:47:00,2010,S,STATE T,455AYX,IN,TMP,0940060,PARK/STAND ON BICYCLE PATH,001,TOYT,$150.00,$300.00,$150.00,Define,06/19/2017 21:02:29,,"2010 S STATE T Chicago, IL",41.8550022,-87.6283508
06/09/2017 21:47:00,2028,S,STATE,S989287,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,MAZD,$150.00,$300.00,$150.00,Court,06/22/2017 06:10:55,,"2028 S STATE Chicago, IL",41.8548582,-87.628348
06/09/2017 21:47:00,2020,S,STATE ST,WL5G3G,MO,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,ACUR,$150.00,$300.00,$150.00,Court,06/29/2017 05:43:55,,"2020 S STATE ST Chicago, IL",41.854876,-87.629017
06/10/2017 20:20:00,1331,S,INDEPENDENCE,ZU80824,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,HYUN,$150.00,$300.00,$150.00,Define,07/05/2017 21:02:52,,"1331 S INDEPENDENCE Chicago, IL",41.863451,-87.7194247
06/10/2017 22:15:00,4450,,LAKE FRONT NORTH,AG52884,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,GMC,$150.00,$300.00,$150.00,Court,06/22/2017 06:12:53,,"4450  LAKE FRONT NORTH Chicago, IL",41.9386168,-87.6357241
06/11/2017 01:00:00,3465,N,CLARK ST,AL40965,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,LEXU,$150.00,$300.00,$150.00,Notice,06/22/2017 02:23:47,VIOL,"3465 N CLARK ST Chicago, IL",41.9452876,-87.6547361
06/12/2017 11:38:00,2734,W,ROOSEVELT,7254618,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$0.00,Paid,07/07/2017 21:19:01,VIOL,"2734 W ROOSEVELT Chicago, IL",41.8665219,-87.6947307
06/12/2017 11:40:00,2740,W,ROOSEVELT,ZX30035,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,DODG,$150.00,$300.00,$150.00,Notice,06/22/2017 03:28:18,VIOL,"2740 W ROOSEVELT Chicago, IL",41.8674178,-87.694969
06/12/2017 11:41:00,2750,W,ROOSEVELT,V728088,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 03:28:19,VIOL,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
06/12/2017 11:42:00,2750,W,ROOSEVELT,V145347,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,DODG,$150.00,$300.00,$150.00,Notice,06/22/2017 04:41:21,VIOL,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
06/12/2017 12:22:00,2740,W,ROOSEVELT,Q935416,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 03:28:19,VIOL,"2740 W ROOSEVELT Chicago, IL",41.8674178,-87.694969
06/12/2017 13:44:00,917,W,WASHINGTON BLVD,S186534,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$150.00,Notice,06/22/2017 05:50:56,VIOL,"917 W WASHINGTON BLVD Chicago, IL",41.8828838,-87.650461
06/12/2017 18:13:00,1109,S,WABASH,Z931180,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SCIO,$150.00,$300.00,$150.00,Court,06/29/2017 05:47:00,VIOL,"1109 S WABASH Chicago, IL",41.869076,-87.6253668
06/13/2017 09:43:00,1201,W,WASHINGTON BLVD,Q121361,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 00:07:35,VIOL,"1201 W WASHINGTON BLVD Chicago, IL",41.8828179,-87.6570119
06/13/2017 11:27:00,2343,N,CLARK,138712D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,$150.00,$300.00,$150.00,Notice,06/22/2017 00:10:33,VIOL,"2343 N CLARK Chicago, IL",41.924942,-87.639494
06/13/2017 11:55:00,340,E,GRAND AV,R164451,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Court,06/22/2017 06:10:38,,"340 E GRAND AV Chicago, IL",41.8919506,-87.6183219
06/13/2017 12:02:00,318,E,GRAND AVE,291435D,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Define,06/14/2017 21:05:14,,"318 E GRAND AVE Chicago, IL",41.8918034,-87.6197504
06/13/2017 12:21:00,2738,W,ROOSEVELT,LOVEB1,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,KIA,$150.00,$300.00,$150.00,Notice,06/29/2017 03:41:59,VIOL,"2738 W ROOSEVELT Chicago, IL",41.8674189,-87.694898
06/13/2017 12:22:00,2748,W,ROOSEVELT,ZV54376,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,KIA,$150.00,$300.00,$0.00,Paid,06/23/2017 21:19:19,,"2748 W ROOSEVELT Chicago, IL",41.8665142,-87.6952282
06/13/2017 12:23:00,2750,W,ROOSEVELT,E399139,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 02:05:29,VIOL,"2750 W ROOSEVELT Chicago, IL",41.8668339,-87.6955197
06/13/2017 12:48:00,2849,N,CLARK,S462587,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HUMM,$150.00,$300.00,$150.00,Notice,06/22/2017 00:04:32,VIOL,"2849 N CLARK Chicago, IL",41.9342619,-87.645633
06/13/2017 12:51:00,19,W,WASHINGTON,P718586,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,TOYT,$150.00,$300.00,$150.00,Notice,06/29/2017 00:10:58,VIOL,"19 W WASHINGTON Chicago, IL",41.8832317,-87.628613
06/13/2017 13:27:00,1326,N,CLARK,FP32916,IL,PFR,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$150.00,Notice,06/22/2017 00:10:14,VIOL,"1326 N CLARK Chicago, IL",41.9066117,-87.6319143
06/13/2017 13:36:00,25,E,WASHINGTON STREET,VJA610,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$150.00,Notice,06/22/2017 00:14:06,VIOL,"25 E WASHINGTON STREET Chicago, IL",41.8830478,-87.62682
06/13/2017 16:25:00,3965,S,DREXEL BOULEVARD,AL79375,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$0.00,Paid,07/06/2017 21:28:03,VIOL,"3965 S DREXEL BOULEVARD Chicago, IL",41.822429,-87.605514
06/13/2017 17:50:00,1233,N,WELLS,3284376,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,TOYT,$150.00,$300.00,$150.00,Court,06/29/2017 05:44:33,,"1233 N WELLS Chicago, IL",41.9048869,-87.633966
06/13/2017 19:54:00,1153,S,CANAL,HPE8999,NY,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,NISS,$150.00,$300.00,$0.00,Paid,06/23/2017 14:31:03,VIOL,"1153 S CANAL Chicago, IL",41.8680588,-87.6392346
06/14/2017 06:48:00,330,W,18TH,V384193,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,145,FORD,$150.00,$300.00,$150.00,Define,07/05/2017 21:03:17,,"330 W 18TH Chicago, IL",41.8577159,-87.6359196
06/14/2017 10:11:00,2,W,RANDOLPH ST,,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,DODG,$150.00,$300.00,$150.00,Define,06/22/2017 21:03:43,,"2 W RANDOLPH ST Chicago, IL",41.8844881,-87.6279116
06/14/2017 12:50:00,2736,W,ROOSEVELT,E378398,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,BMW,$150.00,$300.00,$150.00,Notice,06/29/2017 02:05:30,VIOL,"2736 W ROOSEVELT Chicago, IL",41.86742,-87.6948269
06/14/2017 12:51:00,2738,W,ROOSEVELT,P946472,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,TOYT,$150.00,$300.00,$0.00,Paid,07/08/2017 12:44:02,VIOL,"2738 W ROOSEVELT Chicago, IL",41.8674189,-87.694898
06/14/2017 12:53:00,2748,W,ROOSEVELT,N246069,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,HOND,$150.00,$300.00,$150.00,Notice,06/29/2017 02:05:30,VIOL,"2748 W ROOSEVELT Chicago, IL",41.8665142,-87.6952282
06/14/2017 12:55:00,2750,W,ROOSEELT,15510PT,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,011,FORD,$150.00,$300.00,$150.00,Notice,06/29/2017 02:05:30,VIOL,"2750 W ROOSEELT Chicago, IL",41.8668339,-87.6955197
06/14/2017 13:59:00,830,N,DEARBORN ST,AG96246,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$0.00,Paid,06/28/2017 10:35:05,VIOL,"830 N DEARBORN ST Chicago, IL",41.8974235,-87.6298136
06/14/2017 19:49:00,1206,W,ALBION,V647830,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,024,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 00:00:11,VIOL,"1206 W ALBION Chicago, IL",42.0026283,-87.6612104
06/14/2017 22:14:00,2310,W,JACKSON,Z733712,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,002,MERC,$150.00,$300.00,$150.00,Define,07/05/2017 21:02:54,,"2310 W JACKSON Chicago, IL",41.8778135,-87.6844539
06/15/2017 07:58:00,426,W,RANDOLH,V329210,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,500,MITS,$150.00,$300.00,$150.00,Define,07/06/2017 21:02:20,,"426 W RANDOLH Chicago, IL",41.8844298,-87.6391219
06/15/2017 08:34:00,2566,N,ELSTON,E524566,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 01:59:22,VIOL,"2566 N ELSTON Chicago, IL",41.9278791,-87.6815553
06/15/2017 13:23:00,3552,N,SOUTHPORT,HCZ5670,PA,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,SUBA,$150.00,$300.00,$150.00,Hearing Req,06/29/2017 21:28:37,,"3552 N SOUTHPORT Chicago, IL",41.9467411,-87.6643338
06/15/2017 21:01:00,1505,N,WELLS,E495216,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,BMW,$150.00,$300.00,$150.00,Court,07/06/2017 06:10:35,,"1505 N WELLS Chicago, IL",41.9093919,-87.63432
06/16/2017 10:51:00,66,W,KINZIE,9183MS,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Notice,06/22/2017 06:01:52,VIOL,"66 W KINZIE Chicago, IL",41.8893145,-87.6304593
06/16/2017 12:00:00,111,W,WASHINGTON BLVD,DERITZ,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/22/2017 02:45:34,VIOL,"111 W WASHINGTON BLVD Chicago, IL",41.8828273,-87.6316716
06/16/2017 12:59:00,1624,W,DIVISION,ZV50400,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLV,$150.00,$300.00,$150.00,Court,06/22/2017 06:11:34,,"1624 W DIVISION Chicago, IL",41.9037922,-87.6684794
06/16/2017 13:00:00,1630,W,DIVISION,Q175932,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,JEEP,$150.00,$300.00,$150.00,Court,07/06/2017 06:07:51,VIOL,"1630 W DIVISION Chicago, IL",41.9035939,-87.6687748
06/16/2017 13:01:00,1634,W,DIVISION,Q276319,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,BUIC,$150.00,$300.00,$150.00,Notice,06/22/2017 05:58:14,VIOL,"1634 W DIVISION Chicago, IL",41.9033108,-87.6689219
06/16/2017 13:10:00,111,W,WASHINGTON STREET,Q863952,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Notice,06/22/2017 02:39:28,VIOL,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
06/16/2017 13:23:00,352,W,ARMITAGE,126497H,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,FLNR,$150.00,$300.00,$150.00,Notice,06/22/2017 05:57:42,VIOL,"352 W ARMITAGE Chicago, IL",41.9184904,-87.6384208
06/16/2017 13:33:00,111,W,WASHINGTON BLVD,E605315,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MAZD,$150.00,$300.00,$100.00,Notice,06/22/2017 05:58:49,VIOL,"111 W WASHINGTON BLVD Chicago, IL",41.8828273,-87.6316716
06/16/2017 13:34:00,111,W,WASHINGTON BLVD,AH59159,AZ,APP,0940060,PARK/STAND ON BICYCLE PATH,0498,GMC,$150.00,$300.00,$150.00,Define,06/19/2017 21:04:25,,"111 W WASHINGTON BLVD Chicago, IL",41.8828273,-87.6316716
06/16/2017 15:57:00,15,W,WASHINGTON STREET,AE7ROV,MO,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$150.00,Notice,06/28/2017 23:42:46,VIOL,"15 W WASHINGTON STREET Chicago, IL",41.8829813,-87.6285842
06/16/2017 23:35:00,3511,N,HALSTED,S841910,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,019,DODG,$150.00,$300.00,$150.00,Court,06/29/2017 05:46:29,,"3511 N HALSTED Chicago, IL",41.9458235,-87.6491413
06/17/2017 19:08:00,1001,S,CANAL,AG63028,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,VOLK,$150.00,$300.00,$150.00,Notice,06/22/2017 03:03:02,VIOL,"1001 S CANAL Chicago, IL",41.8697469,-87.6392988
06/18/2017 04:53:00,01035,N,ELSTON,SU303,IN,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,SUBA,$150.00,$300.00,$150.00,Notice,06/29/2017 02:51:39,VIOL,"01035 N ELSTON Chicago, IL",41.9926774,-87.7833838
06/18/2017 17:11:00,543,W,MADISON ST,Q790543,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,015,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 00:08:22,VIOL,"543 W MADISON ST Chicago, IL",41.8813439,-87.6413705
06/18/2017 17:21:00,10000,S,AVENUE H,E875224,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,004,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 01:11:35,VIOL,"10000 S AVENUE H Chicago, IL",41.6999925,-87.5328654
06/18/2017 18:46:00,3810,W,LAKE,Z875129,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,011,DODG,$150.00,$300.00,$150.00,Notice,06/29/2017 02:07:52,VIOL,"3810 W LAKE Chicago, IL",41.8853138,-87.7213547
06/18/2017 20:51:00,1237,N,CALIFORNIA,MADFOR3,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,025,TOYT,$150.00,$300.00,$150.00,Notice,06/29/2017 02:52:54,VIOL,"1237 N CALIFORNIA Chicago, IL",41.9040387,-87.6965072
06/18/2017 21:46:00,3113,S,LAKESHORE DR,1077249B,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,211,GMC,$150.00,$300.00,$150.00,Define,06/22/2017 21:03:43,,"3113 S LAKESHORE DR Chicago, IL",41.8564181,-87.6160059
06/19/2017 09:41:00,111,W,WASHINGTON STREET,213998B,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$0.00,Paid,06/21/2017 21:20:35,,"111 W WASHINGTON STREET Chicago, IL",41.8828273,-87.6316716
06/19/2017 09:55:00,2425,N,CLARK,10039MT,IL,TRK,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Notice,06/22/2017 05:50:15,VIOL,"2425 N CLARK Chicago, IL",41.9263659,-87.6406783
06/19/2017 11:19:00,2108,S,STATE ST,Y846433,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,VOLK,$150.00,$300.00,$150.00,Notice,06/29/2017 02:09:17,VIOL,"2108 S STATE ST Chicago, IL",41.8539712,-87.6271215
06/19/2017 11:53:00,1011,S,CANAL ST,C774926,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HOND,$150.00,$300.00,$150.00,Notice,06/22/2017 03:44:36,VIOL,"1011 S CANAL ST Chicago, IL",41.8696878,-87.6392966
06/19/2017 12:24:00,12,E,35TH ST,Z208503,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Notice,06/22/2017 03:50:34,VIOL,"12 E 35TH ST Chicago, IL",41.8310119,-87.6265037
06/19/2017 12:36:00,3021,N,LINCOLN,170XXP,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Court,07/06/2017 06:09:31,,"3021 N LINCOLN Chicago, IL",41.9368223,-87.6643152
06/19/2017 12:38:00,6214,N,WINTHROP,S795020,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,HYUN,$150.00,$300.00,$0.00,Paid,06/26/2017 21:19:54,VIOL,"6214 N WINTHROP Chicago, IL",41.9951325,-87.658772
06/19/2017 15:30:00,1527,N,HALSTED,E759382,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,018,AUDI,$150.00,$300.00,$150.00,Notice,06/29/2017 03:45:11,VIOL,"1527 N HALSTED Chicago, IL",41.9099386,-87.6482517
06/19/2017 16:11:00,1564,N,CLYBOURN,140860H,IL,INT,0940060,PARK/STAND ON BICYCLE PATH,0498,INTL,$150.00,$300.00,$150.00,Define,06/20/2017 21:05:10,,"1564 N CLYBOURN Chicago, IL",41.91002,-87.6482488
06/19/2017 18:30:00,10000,S,AVENUE H,GPV5444,OH,PAS,0940060,PARK/STAND ON BICYCLE PATH,004,DODG,$150.00,$300.00,$150.00,Notice,06/26/2017 21:02:34,,"10000 S AVENUE H Chicago, IL",41.6999925,-87.5328654
06/19/2017 18:35:00,491,N,MILWAUKEE,N942142,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,DODG,$150.00,$300.00,$150.00,Hearing Req,07/07/2017 23:21:07,,"491 N MILWAUKEE Chicago, IL",41.890983,-87.646857
06/19/2017 19:14:00,1326,N,MILWAUKEE,AD70292,AZ,PRM,0940060,PARK/STAND ON BICYCLE PATH,0502,FORD,$150.00,$300.00,$150.00,Define,06/21/2017 21:05:18,,"1326 N MILWAUKEE Chicago, IL",41.9056129,-87.6704117
06/19/2017 19:57:00,10000,S,AVENUE H,E875224,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,004,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 02:48:50,VIOL,"10000 S AVENUE H Chicago, IL",41.6999925,-87.5328654
06/20/2017 10:39:00,2225,W,WARREN BOULEVARD,AG44678,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,LEXU,$150.00,$300.00,$150.00,Hearing Req,07/06/2017 13:11:37,VIOL,"2225 W WARREN BOULEVARD Chicago, IL",41.881868,-87.6827069
06/20/2017 12:20:00,1578,N,CLYBOURN,Z250609,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/29/2017 00:20:33,VIOL,"1578 N CLYBOURN Chicago, IL",41.9101921,-87.6489023
06/20/2017 12:22:00,1578,N,CLYBOURN,Z161113,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Notice,06/29/2017 00:20:33,VIOL,"1578 N CLYBOURN Chicago, IL",41.9101921,-87.6489023
06/20/2017 13:28:00,23,W,WASHINGTON STREET,ZX34559,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CADI,$150.00,$300.00,$0.00,Paid,06/27/2017 08:45:05,,"23 W WASHINGTON STREET Chicago, IL",41.8832318,-87.6286422
06/20/2017 14:42:00,2859,N,CLARK ST,HADQ71,FL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,PONT,$150.00,$300.00,$0.00,Paid,07/01/2017 16:41:03,,"2859 N CLARK ST Chicago, IL",41.9341746,-87.6460172
06/20/2017 15:53:00,1573,N,CLYBOURN,Q345023,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Notice,06/29/2017 05:29:52,VIOL,"1573 N CLYBOURN Chicago, IL",41.9100812,-87.6483413
06/20/2017 16:31:00,1573,N,CLYBOURN,B5424U,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MERZ,$150.00,$300.00,$150.00,Define,06/21/2017 21:04:20,,"1573 N CLYBOURN Chicago, IL",41.9100812,-87.6483413
06/20/2017 16:33:00,1573,N,CLYBOURN,A134484,WI,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,FORD,$150.00,$300.00,$150.00,Define,06/21/2017 21:04:20,,"1573 N CLYBOURN Chicago, IL",41.9100812,-87.6483413
06/20/2017 20:32:00,2736,N,BROADWAY,P235340,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0502,MAZD,$150.00,$300.00,$150.00,Court,06/29/2017 05:41:55,,"2736 N BROADWAY Chicago, IL",41.9331,-87.6448168
06/21/2017 10:23:00,1819,W,DIVISION,L868250,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,012,TOYT,$150.00,$300.00,$150.00,Notice,06/29/2017 03:43:28,VIOL,"1819 W DIVISION Chicago, IL",41.902912,-87.673197
06/21/2017 11:29:00,210,S,DESPLAINES,H233727,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,001,HOND,$150.00,$300.00,$0.00,Paid,06/27/2017 21:19:18,,"210 S DESPLAINES Chicago, IL",41.878922,-87.644529
06/21/2017 11:36:00,1727,W,18TH ST,Z583795,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,MITS,$150.00,$300.00,$150.00,Notice,06/29/2017 01:20:50,VIOL,"1727 W 18TH ST Chicago, IL",41.8575481,-87.6697545
06/21/2017 12:00:00,540,W,18TH ST,P381724,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,CHEV,$150.00,$300.00,$150.00,Define,06/22/2017 21:05:28,,"540 W 18TH ST Chicago, IL",41.8578122,-87.6405468
06/21/2017 12:04:00,806,W,JACKSON BOULEVARD,Z263269,IL,PAS,0940060,PARK/STAND ON BICYCLE PATH,0498,TOYT,$150.00,$300.00,$150.00,Notice,06/29/2017 01:25:25,VIOL,"806 W JACKSON BOULEVARD Chicago, IL",41.8781639,-87.6477243
