X,Y,field_1,Issue Date,Violation Location,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,Fine Level 2 Amount,Curr Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Hear Decision,bike block,Count,Latitude,Longitude
-87.6259227,41.8715108,2064,8/19/2016 12:49,809 S WABASH,1734283,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Paid,9/26/2016 12:50,DETR,Y,TRUE,1,41.8715108,-87.6259227
-87.7315333,41.8804154,2065,9/4/2016 0:24,4223 W MADISON,Z429517,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,NISS,150,300,0,Paid,11/9/2016 13:28,DETR,N,TRUE,3,41.8804154,-87.7315333
-87.6353518,41.8830932,2066,10/13/2016 13:02,79 N FRANKLIN ST,185RZR,MN,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MERC,150,300,150,Define,10/14/2016 21:08,,N,TRUE,1,41.8830932,-87.6353518
-87.6347214,41.9115402,2067,10/18/2016 10:26,1613 N WELLS,126621F,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,SPEC,150,300,150,Define,10/19/2016 21:09,,N,TRUE,1,41.9115402,-87.6347214
-87.635338,41.8828501,2068,10/20/2016 13:23,31 N FRANKLIN ST,Z553103,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BMW,150,300,0,Dismissed,1/18/2017 14:06,VIOL,Y,TRUE,1,41.8828501,-87.635338
-87.6686982,41.9783736,2069,10/27/2016 14:52,5308 N CLARK ST,Q264065,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,2/16/2017 19:10,FINL,N,TRUE,1,41.9783736,-87.6686982
-87.6601118,41.8668813,2070,11/2/2016 16:23,1323 W ROOSEVELT ROAD,A853224,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,11/3/2016 21:23,,N,TRUE,1,41.8668813,-87.6601118
-87.6493561,41.9179811,2071,11/19/2016 15:03,819 W ARMITAGE,P490660,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,11/21/2016 21:31,,N,TRUE,1,41.9179811,-87.6493561
-87.7284837,41.8807016,2072,11/19/2016 12:37,4107 W MADISON,Z594787,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,FORD,150,300,150,Define,11/25/2016 21:06,,N,TRUE,1,41.8807016,-87.7284837
-87.6572725,41.8579497,2073,11/25/2016 14:44,1218 W 18TH ST,9142322,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SUBA,150,300,0,Paid,11/30/2016 17:12,,N,TRUE,1,41.8579497,-87.6572725
-87.6199492,41.8849117,2074,11/30/2016 15:08,300 E RANDOLPH,Z963913,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Dismissed,1/25/2017 11:55,VIOL,Y,TRUE,2,41.8849117,-87.6199492
-87.6900379,41.9181166,2075,12/10/2016 11:19,2032 N MILWAUKEE,H499666,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,3/20/2017 23:00,FINL,N,TRUE,1,41.9181166,-87.6900379
-87.6297982,41.8781136,2076,12/12/2016 8:50,10255 S STATE,N323109,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,CHEV,150,300,150,Notice,4/7/2017 19:00,DETR,N,TRUE,7,41.8781136,-87.6297982
-87.6405723,41.9261666,2077,12/22/2016 12:18,2421 N CLARK,S885479,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,2/27/2017 13:55,VIOL,Y,TRUE,1,41.9261666,-87.6405723
-87.7545226,41.880617,2078,1/2/2016 16:10,5146 W MADISON ST,E422284,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CHEV,150,300,366,Notice,4/8/2016 19:00,SEIZ,N,TRUE,4,41.880617,-87.7545226
-87.6362096,41.8893692,2079,1/9/2016 20:25,300 W KINZIE,S460867,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,LEXU,150,300,0,Paid,4/5/2016 12:38,FINL,N,TRUE,5,41.8893692,-87.6362096
-87.6397535,41.9247871,2080,1/19/2016 12:46,2335 N CLARK,90047S,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,KENW,150,300,0,Paid,4/26/2016 21:20,FINL,N,TRUE,2,41.9247871,-87.6397535
-87.6395844,41.9246402,2081,1/29/2016 11:58,2325 N CLARK,FEYWS,IL,SOX,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,4/26/2016 11:27,,N,TRUE,1,41.9246402,-87.6395844
-87.6441212,41.872106,2082,3/2/2016 12:44,10 S DESPLAINES ST,Y724948,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CADI,150,300,0,Paid,3/21/2016 16:37,VIOL,N,TRUE,1,41.872106,-87.6441212
-87.6295579,41.888815,2083,3/6/2016 13:08,353 N DEARBORN,E138018,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,BUIC,150,300,0,Dismissed,3/28/2016 14:15,,Y,TRUE,5,41.888815,-87.6295579
-87.6450745,41.9324582,2084,3/10/2016 20:25,2744 N CLARK ST,3480709,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,7/6/2016 7:59,FINL,N,TRUE,1,41.9324582,-87.6450745
-87.6742655,41.7925964,2085,3/8/2016 16:50,5530 S DAMEN,520S501,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,7,CHEV,150,300,366,Notice,3/24/2016 0:02,SEIZ,N,TRUE,1,41.7925964,-87.6742655
-87.6640648,41.9485243,2086,4/12/2016 13:15,3648 N SOUTHPORT AV,T370579,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Dismissed,5/3/2016 9:40,,Y,TRUE,1,41.9485243,-87.6640648
-87.6343109,41.9034844,2087,4/15/2016 11:30,1145 N WELLS,Z776323,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BMW,150,300,0,Paid,6/17/2016 10:38,DETR,Y,TRUE,1,41.9034844,-87.6343109
-87.7611459,41.8800345,2088,4/14/2016 17:46,5425 W MADISON ST,645S392,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,15,FORD,150,300,366,Notice,4/27/2016 23:44,SEIZ,N,TRUE,3,41.8800345,-87.7611459
-87.7275689,41.8803728,2089,4/17/2016 14:22,4047 W MADISON,6644UV,ME,PAS,940060,PARK/STAND ON BICYCLE PATH,11,DODG,150,300,366,Notice,4/21/2016 21:06,SEIZ,N,TRUE,1,41.8803728,-87.7275689
-87.6427698,41.8675131,2090,4/27/2016 21:36,612 W ROOSEVELT RD,1064903B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,502,FORD,150,300,0,Paid,10/6/2016 13:01,SEIZ,N,TRUE,1,41.8675131,-87.6427698
-87.6294426,41.8827328,2091,4/29/2016 6:48,34 N DEARBORN ST,E827287,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Paid,6/28/2016 11:02,VIOL,N,TRUE,2,41.8827328,-87.6294426
-87.7543984,41.88062,2092,4/25/2016 18:22,5142 W MADISON,Z676301,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,DODG,150,300,0,Paid,7/5/2016 13:40,DETR,N,TRUE,5,41.88062,-87.7543984
-87.7187489,41.8654444,2093,5/2/2016 21:43,1221 S INDEPENDENCE,304S565,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,211,PONT,150,300,150,Define,5/11/2016 21:06,,N,TRUE,1,41.8654444,-87.7187489
-87.7271432,41.8807174,2094,5/5/2016 11:50,4039 W MADISON,Z978160,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,DODG,150,300,150,Define,5/11/2016 21:07,,N,TRUE,3,41.8807174,-87.7271432
-87.6492509,41.9260468,2095,6/1/2016 21:55,2415 N LINCOLN AV,926,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,INFI,150,300,150,Define,6/2/2016 21:09,,N,TRUE,1,41.9260468,-87.6492509
-87.7110111,41.8827473,2096,7/4/2016 20:28,3444 W WASHINGTON,E355287,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,366,Notice,10/13/2016 10:52,FINL,Y,TRUE,1,41.8827473,-87.7110111
-87.6763845,41.8230726,2097,6/27/2016 20:41,2035 W PERSHING RD,Z276846,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,9,JEEP,150,300,0,Dismissed,9/28/2016 14:26,VIOL,Y,TRUE,1,41.8230726,-87.6763845
-87.672505,41.867135,2098,7/14/2016 10:00,1828 W ROOSEVELT,A884634,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,JEEP,150,300,0,Paid,9/1/2016 22:15,DETR,Y,TRUE,2,41.867135,-87.672505
-87.7109002,41.863105,2099,7/31/2016 20:18,3408 W DOUGLAS BLD,E707761,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,CHEV,150,300,0,Paid,9/19/2016 11:17,DETR,N,TRUE,1,41.863105,-87.7109002
-87.6533545,41.8435846,2100,8/15/2016 12:48,2749 S ARCHER,9083402,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,8/30/2016 21:18,VIOL,N,TRUE,1,41.8435846,-87.6533545
-87.6465817,41.8663467,2101,8/21/2016 13:58,1229 S HALSTED,E494808,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,NISS,150,300,0,Paid,11/3/2016 5:12,DETR,N,TRUE,8,41.8663467,-87.6465817
-87.7267225,41.8807218,2102,8/20/2016 17:40,4025 W MADISON,TWIN55,MN,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,150,Define,8/29/2016 21:08,,N,TRUE,1,41.8807218,-87.7267225
-87.6440608,41.8805041,2103,8/31/2016 17:15,22 S DESPLAINES ST,S330546,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,10/20/2016 21:25,DETR,N,TRUE,1,41.8805041,-87.6440608
-87.644415,41.778342,2104,8/30/2016 13:49,6349 S HALSTED,Q584297,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,7,CHEV,150,300,0,Paid,11/17/2016 15:15,DETR,N,TRUE,1,41.778342,-87.644415
-87.732505,41.843865,2105,9/5/2016 11:38,4335 W 26 ST,E554294,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,CHEV,150,300,0,Paid,10/13/2016 19:08,VIOL,N,TRUE,1,41.843865,-87.732505
-87.5977166,41.7950472,2106,9/7/2016 14:26,1151 E 55TH ST,AD33613,AZ,APP,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,9/16/2016 20:42,,N,TRUE,1,41.7950472,-87.5977166
-87.7192068,41.8850439,2107,9/4/2016 23:46,3717 W LAKE ST,E569769,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,HYUN,150,300,0,Paid,11/11/2016 15:01,DETR,N,TRUE,1,41.8850439,-87.7192068
-87.63507,41.889396,2108,9/20/2016 13:03,222 W KINZIE,S918270,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,9/21/2016 21:48,,N,TRUE,2,41.889396,-87.63507
-87.677163,41.9001073,2109,9/28/2016 14:04,1016 N DAMEN,R602303,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,12/15/2016 15:48,DETR,N,TRUE,1,41.9001073,-87.677163
-87.6639348,41.949746,2110,10/8/2016 20:02,3729 N SOUTHPORT,550UWH,MN,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,10/14/2016 7:29,,N,TRUE,1,41.949746,-87.6639348
-87.6165119,41.8909719,2111,10/7/2016 9:39,425 E ILLINOIS,14708L,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,HINO,150,300,0,Paid,10/27/2016 21:22,VIOL,N,TRUE,1,41.8909719,-87.6165119
-87.6274522,41.8906454,2112,10/2/2016 20:46,11 E ILLINOIS,E421105,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,211,FORD,150,300,366,Notice,10/21/2016 18:46,SEIZ,N,TRUE,1,41.8906454,-87.6274522
-87.639297,41.8696996,2113,10/12/2016 12:11,1009 S CANAL ST,Q277266,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,JEEP,150,300,366,Notice,10/21/2016 18:53,SEIZ,N,TRUE,1,41.8696996,-87.639297
-87.6670295,42.0078835,2114,10/13/2016 7:08,1428 W MORSE AV,2447070,ME,TMP,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,11/16/2016 21:27,VIOL,N,TRUE,2,42.0078835,-87.6670295
-87.625808,41.867185,2115,10/30/2016 13:44,1202 S WABASH ST,9683773,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,300,Notice,11/10/2016 1:08,FINL,N,TRUE,1,41.867185,-87.625808
-87.6895518,41.7718779,2116,10/27/2016 22:59,2630 W MARQUETTE,Q460306,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,PONT,150,300,0,Dismissed,1/4/2017 16:09,VIOL,Y,TRUE,1,41.7718779,-87.6895518
-87.631913,41.903368,2117,11/3/2016 17:04,1164 N CLARK,L718813,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,11/12/2016 14:41,,N,TRUE,1,41.903368,-87.631913
-87.6258026,41.8678924,2118,11/17/2016 8:51,1159 S WABASH,Z102181,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,INFI,150,300,0,Paid,11/25/2016 21:26,,N,TRUE,1,41.8678924,-87.6258026
-87.6440363,41.8790111,2119,12/1/2016 14:16,208 S DESPLAINES ST,V287237,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,12/8/2016 0:53,SEIZ,N,TRUE,1,41.8790111,-87.6440363
-87.6315921,41.9080744,2120,12/2/2016 8:57,1404 N CLARK,Z929423,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,BUIC,150,300,300,Notice,12/8/2016 1:39,SEIZ,N,TRUE,1,41.9080744,-87.6315921
-87.6297195,41.8935885,2121,12/3/2016 12:13,638 N DEARBORN ST,Q539948,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,1/6/2017 9:16,VIOL,N,TRUE,1,41.8935885,-87.6297195
-87.6294976,41.8852006,2122,1/4/2016 11:34,174 N DEARBORN ST,AR758E,NJ,APP,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,1/5/2016 21:23,,N,TRUE,1,41.8852006,-87.6294976
-87.6345606,41.8893689,2123,1/28/2016 7:11,210 W KINZIE ST,V212330,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,2/5/2016 12:45,,N,TRUE,1,41.8893689,-87.6345606
-87.5929145,41.7951426,2124,2/4/2016 16:46,1352 E 55TH ST,K700268,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MAZD,150,300,0,Paid,3/29/2016 21:28,DETR,Y,TRUE,2,41.7951426,-87.5929145
-87.6387877,41.8675244,2125,2/26/2016 2:08,1101 S CANAL,V884620,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,0,Paid,12/29/2016 10:17,FINL,N,TRUE,13,41.8675244,-87.6387877
-87.7320136,41.880946,2126,3/8/2016 12:29,4234 W MADISON ST,353S666,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,366,Notice,3/17/2016 2:57,SEIZ,N,TRUE,1,41.880946,-87.7320136
-87.6845101,41.9624323,2127,3/17/2016 20:49,4458 N LINCOLN AV,R134094,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HOND,150,300,0,Paid,3/24/2016 21:21,,N,TRUE,1,41.9624323,-87.6845101
-87.7457349,41.8801777,2128,3/21/2016 20:00,4809 W MADISON ST,V598087,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,BUIC,150,300,366,Notice,3/31/2016 1:17,SEIZ,N,TRUE,2,41.8801777,-87.7457349
-87.6850825,41.9370585,2129,4/1/2016 16:49,3060 N CLYBOURN,L198333,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,0,Paid,4/28/2016 14:00,VIOL,N,TRUE,1,41.9370585,-87.6850825
-87.6418682,41.880295,2130,4/6/2016 13:07,555 W MONROE,3256TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Dismissed,6/20/2016 13:23,VIOL,Y,TRUE,1,41.880295,-87.6418682
-87.6378356,41.8891102,2131,4/20/2016 8:10,403 W KINZIE,E826113,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,ACUR,150,300,344.8,Notice,5/28/2016 14:47,FINL,Y,TRUE,1,41.8891102,-87.6378356
-87.6294377,41.8824623,2132,5/3/2016 12:56,12 N DEARBORN ST,V883824,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SUBA,150,300,0,Paid,5/9/2016 21:20,,N,TRUE,3,41.8824623,-87.6294377
-87.6392988,41.8697469,2133,5/6/2016 19:00,1001 S CANAL ST,X334632,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,NISS,150,300,0,Paid,7/24/2016 10:45,FINL,N,TRUE,1,41.8697469,-87.6392988
-87.672239,41.867138,2134,5/10/2016 23:03,1820 W ROOSEVELT,V834899,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,NISS,150,300,366,Notice,1/20/2017 10:49,SEIZ,N,TRUE,2,41.867138,-87.672239
-87.6237411,41.7073732,2135,5/28/2016 16:56,2 W 103RD ST,7013MC,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,CHEV,150,300,150,Define,6/2/2016 21:06,,N,TRUE,1,41.7073732,-87.6237411
-87.6553854,41.9626408,2136,5/27/2016 11:31,4431 N BROADWAY,5321TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,19,TOYT,150,300,0,Dismissed,8/18/2016 10:48,VIOL,Y,TRUE,3,41.9626408,-87.6553854
-87.720738,41.8810464,2137,6/14/2016 20:22,9 N HAMLIN,E360312,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CADI,150,300,366,Notice,6/23/2016 2:59,SEIZ,N,TRUE,1,41.8810464,-87.720738
-87.673378,41.867125,2138,6/13/2016 11:56,1852 W ROOSEVELT,Z257432,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,FORD,150,300,0,Paid,8/24/2016 12:32,DETR,N,TRUE,7,41.867125,-87.673378
-87.6344879,41.8944194,2139,6/28/2016 19:55,672 N WELLS ST,6030356,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,AUDI,150,300,0,Paid,8/17/2016 21:27,DETR,Y,TRUE,1,41.8944194,-87.6344879
-87.6594221,41.9730424,2140,6/29/2016 20:32,4949 N BROADWAY ST,Z783123,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HOND,150,300,0,Paid,7/30/2016 16:41,VIOL,N,TRUE,1,41.9730424,-87.6594221
-87.6285983,41.8832317,2141,7/1/2016 11:21,17 W WASHINGTON STREET,G450542,IN,TMP,940060,PARK/STAND ON BICYCLE PATH,498,MITS,150,300,0,Paid,7/31/2016 16:14,,N,TRUE,6,41.8832317,-87.6285983
-87.6072431,41.8227829,2142,6/29/2016 19:30,768 E OAKWOOD,Z717430,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,2,CHEV,150,300,0,Paid,9/12/2016 14:55,DETR,N,TRUE,2,41.8227829,-87.6072431
-87.6305111,41.8745225,2143,7/20/2016 10:36,88 W HARRISON,765S267,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,498,DODG,150,300,0,Paid,9/29/2016 14:36,DETR,N,TRUE,1,41.8745225,-87.6305111
-87.6293419,41.8792951,2144,7/19/2016 8:59,211 S DEARBORN,V705022,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,900,HYUN,150,300,0,Dismissed,10/12/2016 12:25,VIOL,Y,TRUE,1,41.8792951,-87.6293419
-87.6570322,41.9647529,2145,9/7/2016 10:25,4554 N BROADWAY,V658274,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,19,VOLV,150,300,0,Paid,9/15/2016 21:29,,N,TRUE,4,41.9647529,-87.6570322
-87.6294993,41.8852824,2146,9/19/2016 11:53,178 N DEARBORN ST,E806506,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,NISS,150,300,366,Notice,9/22/2016 4:18,SEIZ,N,TRUE,1,41.8852824,-87.6294993
-87.6345226,41.904441,2147,9/20/2016 16:41,1214 N WELLS,1271659B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,10/19/2016 9:07,VIOL,N,TRUE,1,41.904441,-87.6345226
-87.6490381,41.8670708,2148,9/22/2016 19:17,841 W ROOSEVELT ROAD,J316612,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HOND,150,300,0,Paid,9/26/2016 21:22,,N,TRUE,1,41.8670708,-87.6490381
-87.731986,41.880324,2149,9/30/2016 19:02,4235 W MADISON,Q605278,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CADI,150,300,331.73,Notice,10/13/2016 5:18,FINL,N,TRUE,1,41.880324,-87.731986
-87.6317859,41.8908301,2150,10/12/2016 12:34,115 W ILLINOIS,Z501907,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,10/29/2016 13:59,VIOL,N,TRUE,1,41.8908301,-87.6317859
-87.6393421,41.87093,2151,10/16/2016 14:46,850 S CANAL,Y763189,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,TOYT,150,300,0,Paid,11/14/2016 18:26,VIOL,N,TRUE,2,41.87093,-87.6393421
-87.6543151,41.9143477,2152,11/4/2016 12:30,1824 N CLYBOURN,Q303036,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,0,Paid,11/15/2016 11:11,VIOL,N,TRUE,1,41.9143477,-87.6543151
-87.6263254,41.868372,2153,11/10/2016 17:22,1130 S WABASH,V620108,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLK,150,300,300,Notice,11/17/2016 4:54,FINL,N,TRUE,6,41.868372,-87.6263254
-87.6234987,41.7071446,2154,11/9/2016 12:43,10300 S STATE ST,Q458575,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,MERC,150,300,300,Notice,11/24/2016 0:57,FINL,N,TRUE,4,41.7071446,-87.6234987
-87.657844,41.932345,2155,11/17/2016 16:30,2769 N LINCOLN AV,Z617390,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,INFI,150,300,0,Paid,1/6/2017 21:36,DETR,N,TRUE,1,41.932345,-87.657844
-87.661523,41.882542,2156,11/23/2016 11:10,1347 W WASHINGTON STREET,1620773B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,300,Notice,12/1/2016 0:08,FINL,N,TRUE,1,41.882542,-87.661523
-87.6314366,41.9039553,2157,11/26/2016 8:36,1202 N CLARK,1273TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,300,Notice,11/28/2016 21:08,FINL,N,TRUE,1,41.9039553,-87.6314366
-87.6387877,41.8675244,2158,11/24/2016 22:50,1101 S CANAL,P872923,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,FORD,150,300,0,Paid,3/15/2017 16:08,FINL,N,TRUE,13,41.8675244,-87.6387877
-87.6290329,41.8832322,2159,11/28/2016 13:18,29 W WASHINGTON STREET,R195304,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,12/14/2016 7:52,VIOL,N,TRUE,1,41.8832322,-87.6290329
-87.6779138,41.9179372,2160,12/1/2016 16:24,2004 W ARMITAGE,5329367,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,1/9/2017 9:58,,N,TRUE,1,41.9179372,-87.6779138
-87.6392504,41.8684823,2161,12/5/2016 19:43,1125 S CANAL,ZY42359,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,BMW,150,300,0,Paid,12/8/2016 10:54,,N,TRUE,1,41.8684823,-87.6392504
-87.6400389,41.8689103,2162,12/7/2016 12:53,1100 S CANAL,Q138603,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,PONT,150,300,0,Paid,2/23/2017 8:16,DETR,N,TRUE,14,41.8689103,-87.6400389
-87.6260648,41.8643469,2163,9/26/2016 19:36,1346 S WABASH,352TX,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,SCIO,150,300,300,Notice,12/15/2016 0:33,FINL,N,TRUE,1,41.8643469,-87.6260648
-87.6342535,41.9083495,2164,12/12/2016 12:37,1419 N WELLS,P826575,IL,APP,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,1/5/2017 21:19,,N,TRUE,1,41.9083495,-87.6342535
-87.6492322,41.9384215,2165,12/13/2016 17:05,3134 N HALSTED ST,N435298,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,2/2/2017 10:57,VIOL,Y,TRUE,1,41.9384215,-87.6492322
-87.6297982,41.8781136,2166,12/11/2016 7:15,10255 S STATE,Z219519,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,TOYT,150,300,150,Court,2/2/2017 2:58,DETR,N,TRUE,7,41.8781136,-87.6297982
-87.7287957,41.8804503,2167,12/24/2016 10:51,4117 W MADISON,E698461,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,JEEP,150,300,366,Notice,1/5/2017 0:36,SEIZ,N,TRUE,3,41.8804503,-87.7287957
-87.6774716,41.9111635,2168,12/30/2016 0:52,1621 N DAMEN,Y829997,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,3/31/2017 3:17,DETR,N,TRUE,1,41.9111635,-87.6774716
-87.6347164,41.8894072,2169,1/28/2016 7:09,212 W KINZIE ST,P640182,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,KIA,150,300,0,Paid,2/4/2016 18:04,,N,TRUE,2,41.8894072,-87.6347164
-87.6344825,41.8894043,2170,1/28/2016 7:13,208 W KINZIE ST,1689932B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,3/1/2016 21:15,VIOL,N,TRUE,2,41.8894043,-87.6344825
-87.6387877,41.8675244,2171,2/5/2016 14:05,1101 S CANAL,H944973,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MITS,150,300,0,Paid,3/9/2016 11:12,VIOL,N,TRUE,13,41.8675244,-87.6387877
-87.6408818,41.879836,2172,1/19/2016 9:33,125 S CLINTON,923TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,495,TOYT,150,300,0,Dismissed,4/8/2016 11:48,VIOL,Y,TRUE,2,41.879836,-87.6408818
-87.6573538,41.9180475,2173,2/18/2016 9:13,1148 W ARMITAGE,10018MT,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,3/11/2016 13:57,VIOL,N,TRUE,1,41.9180475,-87.6573538
-87.7150986,41.8622542,2174,2/16/2016 11:11,3557 W DOUGLAS BLVD,Y758094,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,JEEP,150,300,0,Dismissed,3/11/2016 10:06,,Y,TRUE,1,41.8622542,-87.7150986
