X,Y,Service Request No,Description,Type Code,Created Date,Location,Address,Latitude,Longitude
-87.6459347,41.8472503,17-02971854,- Thursday - 11:00 AM - 1 truck parked in the bike lane on Archer + 2 vans parked in the bike lane on Halsted,Vehicle Parked in a Bike Lane,11-May-17,2477 S ARCHER AVE,"2477 S ARCHER AVE , Chicago, IL",41.8472503,-87.6459347
-87.6341188,41.9047391,17-02980748,"- Thursday - 5:57 PM - I was riding in the bike lane and a driver pulled over and stopped right in front of me in the bike lane double parking the cars in the parking lane. The license plate was an Illinois Navy Veteran license plate of ""XXXX"". I have vid",Vehicle Parked in a Bike Lane,11-May-17,1225 N WELLS ST,"1225 N WELLS ST , Chicago, IL",41.9047391,-87.6341188
-87.6775072,41.919363,17-02987909,#NAME?,Vehicle Parked in a Bike Lane,11-May-17,2055 N DAMEN AVE,"2055 N DAMEN AVE , Chicago, IL",41.919363,-87.6775072
-87.6297358,41.8825157,17-03001490,"- ,Friday - 10:15 AM - Blocked bike lane and alley -restaurant equipt",Vehicle Parked in a Bike Lane,12-May-17,18 N DEARBORN ST,"18 N DEARBORN ST , Chicago, IL",41.8825157,-87.6297358
-87.6639467,41.899567,17-03011849,"- ,Monday,Tuesday,Wednesday,Thursday,Friday - 4:00 PM",Vehicle Parked in a Bike Lane,12-May-17,1437 W AUGUSTA BLVD,"1437 W AUGUSTA BLVD , Chicago, IL",41.899567,-87.6639467
-87.6361893,41.8892645,17-03014654,"- Monday,Tuesday,Wednesday,Thursday,Friday - 5:00 PM - UPS",Vehicle Parked in a Bike Lane,12-May-17,310 W KINZIE ST,"310 W KINZIE ST , Chicago, IL",41.8892645,-87.6361893
-87.667794,41.938679,17-03035359,- Friday - 1:00 PM - Fedex vehicle blocked full south-bound travel lane (marked shared lane) to make deliveries,Vehicle Parked in a Bike Lane,13-May-17,3144 N LINCOLN AVE,"3144 N LINCOLN AVE , Chicago, IL",41.938679,-87.667794
-87.5860216,41.7419938,17-03052913,Sunday - 11:00 AM GODS HOUSE OF ALL NATIONS BLOCKING THE BIKE LANE WITH CONEW,Vehicle Parked in a Bike Lane,14-May-17,8400 S STONY ISLAND AVE,"8400 S STONY ISLAND AVE , Chicago, IL",41.7419938,-87.5860216
-87.6724245,41.8672328,17-03080523,"- Monday,Tuesday,Wednesday,Thursday,Friday - 7:15 AM - Frequent bike lane violator (https://XXXXXXXXX.XXX)",Vehicle Parked in a Bike Lane,15-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7074187,41.9454101,17-03080782,"- Monday,Tuesday,Wednesday,Thursday,Friday - 5:45 AM - Usually a truck blocking the inbound or outbound bike lane in the mornings (https://tinyurl.com/05152017-NElston-235366)",Vehicle Parked in a Bike Lane,15-May-17,3534 N ELSTON AVE,"3534 N ELSTON AVE , Chicago, IL",41.9454101,-87.7074187
-87.6946025,41.9463317,17-03083895,- Monday - 8:00 AM - Multiple vehicles parked in bike lane along Rockwell to east of address.,Vehicle Parked in a Bike Lane,15-May-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6809075,41.9265348,17-03086607,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - Vehicles are parked in the bike lane from 2500 N. Elston to 2020 N. Elston all day on weekdays",Vehicle Parked in a Bike Lane,15-May-17,2500 N ELSTON AVE,"2500 N ELSTON AVE , Chicago, IL",41.9265348,-87.6809075
-87.7070572,41.9830806,17-03094448,"- Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 4:00 PM - 4pm-7pm Monday through Friday. 9 am-7 pm on Saturday and Sunday. Especially eastbound side of W Bryn Mawr",Vehicle Parked in a Bike Lane,15-May-17,3110 W BRYN MAWR AVE,"3110 W BRYN MAWR AVE , Chicago, IL",41.9830806,-87.7070572
-87.6460352,41.8357172,17-03104123,- Monday - 6:30 PM - 2 Fed Ex trucks parked in bike lane right next to empty parking spaces,Vehicle Parked in a Bike Lane,15-May-17,3225 S HALSTED ST,"3225 S HALSTED ST , Chicago, IL",41.8357172,-87.6460352
-87.686162,41.930211,17-03106716,#NAME?,Vehicle Parked in a Bike Lane,15-May-17,2310 W LOGAN BLVD,"2310 W LOGAN BLVD , Chicago, IL",41.930211,-87.686162
-87.6788656,41.9434006,17-03106833,#NAME?,Vehicle Parked in a Bike Lane,15-May-17,2008 W ROSCOE ST,"2008 W ROSCOE ST , Chicago, IL",41.9434006,-87.6788656
-87.6724245,41.8672328,17-03118850,"- Monday,Tuesday,Wednesday,Thursday,Friday - 7:30 AM - Everyday - 05/16/2017 @ 7:35 (still there at 7:50am)(https://XXXXXXXX.XXX)",Vehicle Parked in a Bike Lane,16-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7340172,41.9636074,17-03119150,- Monday - 4:45 PM - This is a constant issue - cars using bike lane while waiting for car wash (they are also partially blocking the non-bike lane of traffic). Dangerous situation.,Vehicle Parked in a Bike Lane,16-May-17,4558 N ELSTON AVE,"4558 N ELSTON AVE , Chicago, IL",41.9636074,-87.7340172
-87.655401,41.896397,17-03119265,#NAME?,Vehicle Parked in a Bike Lane,16-May-17,801 N MILWAUKEE AVE,"801 N MILWAUKEE AVE , Chicago, IL",41.896397,-87.655401
-87.674957,41.923299,17-03119387,#NAME?,Vehicle Parked in a Bike Lane,16-May-17,2304 N ELSTON AVE,"2304 N ELSTON AVE , Chicago, IL",41.923299,-87.674957
-87.7842736,41.9934857,17-03119607,"- Monday - 4:50 PM - Uber driver making a McDonald's run, left car in bike lane.",Vehicle Parked in a Bike Lane,16-May-17,6152 N MILWAUKEE AVE,"6152 N MILWAUKEE AVE , Chicago, IL",41.9934857,-87.7842736
-87.6568441,41.8977606,17-03119915,#NAME?,Vehicle Parked in a Bike Lane,16-May-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6567337,41.8968121,17-03120037,#NAME?,Vehicle Parked in a Bike Lane,16-May-17,830 N MILWAUKEE AVE,"830 N MILWAUKEE AVE , Chicago, IL",41.8968121,-87.6567337
-87.647807,41.887079,17-03120636,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - White Audi Q5 is consistently parked in the bike lane. Sometimes additional cars. It's a dangerous intersection for bikes because of the semi-truck traffic. We need the bike lane open.",Vehicle Parked in a Bike Lane,16-May-17,306 N HALSTED ST,"306 N HALSTED ST , Chicago, IL",41.887079,-87.647807
-87.6589978,41.9046079,17-03124790,#NAME?,Vehicle Parked in a Bike Lane,16-May-17,1209 N ELSTON AVE,"1209 N ELSTON AVE , Chicago, IL",41.9046079,-87.6589978
-87.6809075,41.9265348,17-03124965,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - Cars are parked in the bike lane from in front of Value City Furniture to Mid-Town Athletic Club, forcing cyclists to ride in traffic lane.",Vehicle Parked in a Bike Lane,16-May-17,2500 N ELSTON AVE,"2500 N ELSTON AVE , Chicago, IL",41.9265348,-87.6809075
-87.6389877,41.8712332,17-03126840,- Tuesday - 11:00 AM - Harolds Chicken food truck operating in the bike lane in front of Northern Trust,Vehicle Parked in a Bike Lane,16-May-17,801 S CANAL ST,"801 S CANAL ST , Chicago, IL",41.8712332,-87.6389877
-87.6350389,41.8796828,17-03133675,- Tuesday - 4:07 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170516_160718s.jpg,Vehicle Parked in a Bike Lane,16-May-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6350389,41.8796828,17-03133744,- Tuesday - 4:07 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170516_160744s.jpg,Vehicle Parked in a Bike Lane,16-May-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6410917,41.8860835,17-03136101,"- Tuesday - 6:15 PM - Car parked blocking both lanes of bike traffic on Clinton St; License Plate XX XX",Vehicle Parked in a Bike Lane,16-May-17,201 N CLINTON ST,"201 N CLINTON ST , Chicago, IL",41.8860835,-87.6410917
-87.6460733,41.8418764,17-03136668,"- Tuesday - 7:00 PM - Vehicle blocking bike lane and side walk, forcing seniors next door and bicyclists into traffic",Vehicle Parked in a Bike Lane,16-May-17,2857 S HALSTED ST,"2857 S HALSTED ST , Chicago, IL",41.8418764,-87.6460733
-87.6969145,41.9047404,17-03144093,"- Monday,Tuesday,Wednesday,Thursday,Friday - 6:00 AM - Buses and delivery trucks park in the bike lane forcing bikes and cars into oncoming traffic. It happens EVERY morning.",Vehicle Parked in a Bike Lane,17-May-17,1300 N CALIFORNIA AVE,"1300 N CALIFORNIA AVE , Chicago, IL",41.9047404,-87.6969145
-87.6460733,41.8418764,17-03146399,#NAME?,Vehicle Parked in a Bike Lane,17-May-17,2857 S HALSTED ST,"2857 S HALSTED ST , Chicago, IL",41.8418764,-87.6460733
-87.6389681,41.8675497,17-03149576,"- Wednesday - 10:00 AM - 2 cars parked in the ""protected"" bike lane right next to legal parking spaces",Vehicle Parked in a Bike Lane,17-May-17,1159 S CANAL ST,"1159 S CANAL ST , Chicago, IL",41.8675497,-87.6389681
-87.6389877,41.8712332,17-03157450,- Wednesday - 3:00 PM - 5 cars parked in the bike lane,Vehicle Parked in a Bike Lane,17-May-17,801 S CANAL ST,"801 S CANAL ST , Chicago, IL",41.8712332,-87.6389877
-87.6350389,41.8796828,17-03158841,- Wednesday - 4:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170517_160805s.jpg,Vehicle Parked in a Bike Lane,17-May-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.7207693,41.8852797,17-03164544,"- ,Wednesday - 9:20 PM - Many cars parked&#8203; in bike lane and people having a party in the bike lane",Vehicle Parked in a Bike Lane,17-May-17,3600 W LAKE ST,"3600 W LAKE ST , Chicago, IL",41.8852797,-87.7207693
-87.6748464,41.9232045,17-03170041,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6568441,41.8977606,17-03170043,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6652635,41.9143352,17-03170088,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,1800 N ELSTON AVE,"1800 N ELSTON AVE , Chicago, IL",41.9143352,-87.6652635
-87.6724245,41.8672328,17-03170800,"- Tuesday - 4:00 PM - Vehicle parked in bike lane, just west of cut-out, for at least 30 minutes. Constant issue at this location, everyday, all day.",Vehicle Parked in a Bike Lane,18-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6687335,41.8664421,17-03171319,- Thursday - 7:45 AM - Dunkin donut run for Peoples Gas (https://tinyurl.com/051817-DD-run-Pgas-IL-FP23650).,Vehicle Parked in a Bike Lane,18-May-17,1651 W ROOSEVELT RD,"1651 W ROOSEVELT RD , Chicago, IL",41.8664421,-87.6687335
-87.6687335,41.8664421,17-03171327,- Thursday - 7:40 AM - Another Peoples Gas doing a DD run (https://tinyurl.com/051817-DD-run-Pgas-IL-FP30402),Vehicle Parked in a Bike Lane,18-May-17,1651 W ROOSEVELT RD,"1651 W ROOSEVELT RD , Chicago, IL",41.8664421,-87.6687335
-87.6747233,41.9231014,17-03171484,"- Monday,Tuesday,Wednesday,Thursday,Friday - 4:00 PM - Numerous vehicles, including Budget Truck Rental trucks or trailers, parked in the bike lane.",Vehicle Parked in a Bike Lane,18-May-17,2295 N ELSTON AVE,"2295 N ELSTON AVE , Chicago, IL",41.9231014,-87.6747233
-87.6746556,41.8778118,17-03175498,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,1900 W JACKSON BLVD,"1900 W JACKSON BLVD , Chicago, IL",41.8778118,-87.6746556
-87.640085,41.870883,17-03178082,- Thursday - 11:00 AM - Northern Trust shuttle bus parked at an angle across both the entire protected bike lane and its designated parking space,Vehicle Parked in a Bike Lane,18-May-17,840 S CANAL ST,"840 S CANAL ST , Chicago, IL",41.870883,-87.640085
-87.6316229,41.8889649,17-03184730,- Thursday - 8:16 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170518_081628s.jpg,Vehicle Parked in a Bike Lane,18-May-17,111 W KINZIE ST,"111 W KINZIE ST , Chicago, IL",41.8889649,-87.6316229
-87.6350389,41.8796828,17-03184787,- Thursday - 4:39 PM - https://XXXXXXXX.XXX,Vehicle Parked in a Bike Lane,18-May-17,125 S FRANKLIN ST,"125 S FRANKLIN ST , Chicago, IL",41.8796828,-87.6350389
-87.6460733,41.8418764,17-03185772,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,2857 S HALSTED ST,"2857 S HALSTED ST , Chicago, IL",41.8418764,-87.6460733
-87.6946025,41.9463317,17-03189151,#NAME?,Vehicle Parked in a Bike Lane,18-May-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6724245,41.8672328,17-03197281,- Friday - 7:00 AM - A daily occurrence 05/19/2017 (https://XXXXXXXXX.XXX),Vehicle Parked in a Bike Lane,19-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7314989,41.9618372,17-03198126,"- Thursday - 4:45 PM - Constant problem, vehicles using bike lane to wait fo car wash (5/182017: http://api.ning.com/files/88TxyTyMrrHGGlue5mIvFYArM3dLApzAUjUiXqHoce*6NKTqNE9MZ5BG9Uw4Tcci81fjow3QeJCstp9JpC1gUr4D0ZFuV9oe/051817_Pierrrs_CW_4454nElston.JPG) ",Vehicle Parked in a Bike Lane,19-May-17,4454 N ELSTON AVE,"4454 N ELSTON AVE , Chicago, IL",41.9618372,-87.7314989
-87.6460733,41.8418764,17-03203781,#NAME?,Vehicle Parked in a Bike Lane,19-May-17,2857 S HALSTED ST,"2857 S HALSTED ST , Chicago, IL",41.8418764,-87.6460733
-87.6552039,41.8238122,17-03204200,"- Monday,Tuesday,Wednesday,Thursday,Friday - 7:45 AM - this blockage happen during before and after school hours. It doesn't allow the residents of McKinley Park Lofts to exit the parking ot",Vehicle Parked in a Bike Lane,19-May-17,1122 W PERSHING RD VIA,"1122 W PERSHING RD VIA , Chicago, IL",41.8238122,-87.6552039
-87.67073,41.938616,17-03216649,"- Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 6:00 PM",Vehicle Parked in a Bike Lane,19-May-17,3125 N PAULINA ST,"3125 N PAULINA ST , Chicago, IL",41.938616,-87.67073
-87.6670476,41.8805925,17-03251712,#NAME?,Vehicle Parked in a Bike Lane,21-May-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6671964,41.8804621,17-03258126,#NAME?,Vehicle Parked in a Bike Lane,21-May-17,1620 W OGDEN AVE,"1620 W OGDEN AVE , Chicago, IL",41.8804621,-87.6671964
-87.6666933,41.8809004,17-03261082,#NAME?,Vehicle Parked in a Bike Lane,21-May-17,1600 W OGDEN AVE,"1600 W OGDEN AVE , Chicago, IL",41.8809004,-87.6666933
-87.6666933,41.8809004,17-03263512,- Sunday - 3:00 PM,Vehicle Parked in a Bike Lane,21-May-17,1600 W OGDEN AVE,"1600 W OGDEN AVE , Chicago, IL",41.8809004,-87.6666933
-87.6670974,41.8805488,17-03274923,#NAME?,Vehicle Parked in a Bike Lane,21-May-17,1616 W OGDEN AVE,"1616 W OGDEN AVE , Chicago, IL",41.8805488,-87.6670974
-87.6672459,41.8804187,17-03275461,#NAME?,Vehicle Parked in a Bike Lane,21-May-17,1622 W OGDEN AVE,"1622 W OGDEN AVE , Chicago, IL",41.8804187,-87.6672459
-87.6724245,41.8672328,17-03279545,- Monday - 7:15 AM - Everyday issue! 05/22/2017 - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,22-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6727828,41.8760143,17-03279691,#NAME?,Vehicle Parked in a Bike Lane,22-May-17,1840 W OGDEN AVE,"1840 W OGDEN AVE , Chicago, IL",41.8760143,-87.6727828
-87.7330991,41.9629291,17-03279716,#NAME?,Vehicle Parked in a Bike Lane,22-May-17,4536 N ELSTON AVE,"4536 N ELSTON AVE , Chicago, IL",41.9629291,-87.7330991
-87.6800622,41.9275875,17-03284001,"- ,Monday - 7:45 AM - Midtown Athletic construction vehicles parked in bike lane on east and west sides of street",Vehicle Parked in a Bike Lane,22-May-17,2501 N ELSTON AVE,"2501 N ELSTON AVE , Chicago, IL",41.9275875,-87.6800622
-87.6924154,41.9294944,17-03284064,"- ,Monday - 8:00 AM - Parking in bike lane on west side of rockwell, east of address",Vehicle Parked in a Bike Lane,22-May-17,2633 N ROCKWELL ST,"2633 N ROCKWELL ST , Chicago, IL",41.9294944,-87.6924154
-87.640085,41.870883,17-03285661,#NAME?,Vehicle Parked in a Bike Lane,22-May-17,840 S CANAL ST,"840 S CANAL ST , Chicago, IL",41.870883,-87.640085
-87.7041073,41.9217729,17-03289813,- Sunday - 10:00 AM - Multiple cars blocking crosswalks and bike lanes,Vehicle Parked in a Bike Lane,22-May-17,3048 W PALMER BLVD,"3048 W PALMER BLVD , Chicago, IL",41.9217729,-87.7041073
-87.7257941,41.8855795,17-03291078,"- Monday,Tuesday,Wednesday,Thursday,Friday - 8:00 AM - Cars are drive in the eastbound bike lane to avoid traffic at least from Kilbourn Ave to Homan Ave on Lake Street during the morning rush hour.",Vehicle Parked in a Bike Lane,22-May-17,4000 W LAKE ST,"4000 W LAKE ST , Chicago, IL",41.8855795,-87.7257941
-87.6353046,41.8863512,17-03292764,- Monday - 4:09 PM - https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,22-May-17,221 N FRANKLIN ST,"221 N FRANKLIN ST , Chicago, IL",41.8863512,-87.6353046
-87.6724245,41.8672328,17-03303738,"- Tuesday - 7:30 AM - No surprise, serial offender (5/23/17 @ 7:30am: https://tinyurl.com/052317-CLB-IL-G564251)",Vehicle Parked in a Bike Lane,23-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7330317,41.9628989,17-03307962,#NAME?,Vehicle Parked in a Bike Lane,23-May-17,4532 N ELSTON AVE,"4532 N ELSTON AVE , Chicago, IL",41.9628989,-87.7330317
-87.7254046,41.9576444,17-03308028,"- Tuesday - 8:43 AM - Large tractor trailer truck parked in bike lane. I advised person unloading truck it is illegal to park in bike lane and he incorrectly replied ""No it's not."" Businesses must be advised bike lane is not a loading zone.",Vehicle Parked in a Bike Lane,23-May-17,4218 N ELSTON AVE,"4218 N ELSTON AVE , Chicago, IL",41.9576444,-87.7254046
-87.6350572,41.8815453,17-03319712,- Tuesday - 4:33 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170523_163331s.jpg,Vehicle Parked in a Bike Lane,23-May-17,1 S FRANKLIN ST,"1 S FRANKLIN ST , Chicago, IL",41.8815453,-87.6350572
-87.6724245,41.8672328,17-03334508,- Wednesday - 7:10 AM - 05/24/2017: https://XXXXXXXXX.XXX,Vehicle Parked in a Bike Lane,24-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-03334604,- Wednesday - 7:10 AM - Vehicle #2 on 05/24/2017: https://XXXXXXXX.XXX,Vehicle Parked in a Bike Lane,24-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-03335385,- Wednesday - 7:45 AM - Vehicle #3: https://XXXXXXXX.XXX,Vehicle Parked in a Bike Lane,24-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6512723,41.8762411,17-03339370,"- Monday,Tuesday,Wednesday,Thursday,Friday - 9:00 AM - Every day when I ride up Morgan from Harrison to Van Buren, there are Walsh Construction vehicles parked in the Morgan bike lane going over the Eisenhower, rendering the bike lane completely useless.",Vehicle Parked in a Bike Lane,24-May-17,933 W VAN BUREN ST,"933 W VAN BUREN ST , Chicago, IL",41.8762411,-87.6512723
-87.6724245,41.8672328,17-03342135,- Wednesday - 9:00 AM - Vehicle parked in the bike lane since at least 8:45am (XX XXX XXXX),Vehicle Parked in a Bike Lane,24-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.7330991,41.9629291,17-03354655,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 5:00 AM - Dispatch Taxi blocking bike lane throughout the day",Vehicle Parked in a Bike Lane,24-May-17,4536 N ELSTON AVE,"4536 N ELSTON AVE , Chicago, IL",41.9629291,-87.7330991
-87.6390494,41.8829745,17-03388262,- Wednesday - 10:30 AM - 2 trucks and a car unloading in the protected bike lanes,Vehicle Parked in a Bike Lane,24-May-17,409 W WASHINGTON ST,"409 W WASHINGTON ST , Chicago, IL",41.8829745,-87.6390494
-87.6431835,41.8748567,17-03388302,- Wednesday - 3:00 PM - 9 cars parked in the bike lane,Vehicle Parked in a Bike Lane,24-May-17,630 W HARRISON ST,"630 W HARRISON ST , Chicago, IL",41.8748567,-87.6431835
-87.621809,41.8917818,17-03393594,Monday - 6:30 AM TIL 2:30PM 5 VEHICLES,Vehicle Parked in a Bike Lane,25-May-17,221 E GRAND AVE,"221 E GRAND AVE , Chicago, IL",41.8917818,-87.621809
-87.6724245,41.8672328,17-03393694,- Thursday - 7:35 AM - An everyday issue - 05/25/2017:https://XXXXXXXX.XXX,Vehicle Parked in a Bike Lane,25-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6568441,41.8977606,17-03394034,#NAME?,Vehicle Parked in a Bike Lane,25-May-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6748464,41.9232045,17-03394039,#NAME?,Vehicle Parked in a Bike Lane,25-May-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6294952,41.8750187,17-03410769,#NAME?,Vehicle Parked in a Bike Lane,25-May-17,500 S DEARBORN ST,"500 S DEARBORN ST , Chicago, IL",41.8750187,-87.6294952
-87.6613774,41.9003581,17-03417777,#NAME?,Vehicle Parked in a Bike Lane,25-May-17,1003 N MILWAUKEE AVE,"1003 N MILWAUKEE AVE , Chicago, IL",41.9003581,-87.6613774
-87.6724245,41.8672328,17-03429483,#NAME?,Vehicle Parked in a Bike Lane,26-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6748464,41.9232045,17-03429610,#NAME?,Vehicle Parked in a Bike Lane,26-May-17,2300 N ELSTON AVE,"2300 N ELSTON AVE , Chicago, IL",41.9232045,-87.6748464
-87.6675791,41.8801482,17-03491849,#NAME?,Vehicle Parked in a Bike Lane,28-May-17,1636 W OGDEN AVE,"1636 W OGDEN AVE , Chicago, IL",41.8801482,-87.6675791
-87.6670974,41.8805488,17-03494527,#NAME?,Vehicle Parked in a Bike Lane,28-May-17,1616 W OGDEN AVE,"1616 W OGDEN AVE , Chicago, IL",41.8805488,-87.6670974
-87.6674515,41.8802504,17-03516712,#NAME?,Vehicle Parked in a Bike Lane,29-May-17,1630 W OGDEN AVE,"1630 W OGDEN AVE , Chicago, IL",41.8802504,-87.6674515
-87.6914073,41.9134601,17-03525041,"- ,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 11:00 PM - A van parked on public sidewalk across from 1740 n maplewood ave blocking ada access.",Vehicle Parked in a Bike Lane,29-May-17,1740 N MAPLEWOOD AVE,"1740 N MAPLEWOOD AVE , Chicago, IL",41.9134601,-87.6914073
-87.6671469,41.8805055,17-03525464,- Sunday - 2:00 PM,Vehicle Parked in a Bike Lane,30-May-17,1618 W OGDEN AVE,"1618 W OGDEN AVE , Chicago, IL",41.8805055,-87.6671469
-87.6565305,41.8966077,17-03528962,#NAME?,Vehicle Parked in a Bike Lane,30-May-17,820 N MILWAUKEE AVE,"820 N MILWAUKEE AVE , Chicago, IL",41.8966077,-87.6565305
-87.6568441,41.8977606,17-03528968,#NAME?,Vehicle Parked in a Bike Lane,30-May-17,850 N ELSTON AVE,"850 N ELSTON AVE , Chicago, IL",41.8977606,-87.6568441
-87.6724245,41.8672328,17-03528982,"- Tuesday - 7:20 AM - Pepsi truck parked in the bike lane, two vehicles (parked at each end of the cut-in) partially blocking the bike lane.",Vehicle Parked in a Bike Lane,30-May-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6353041,41.8863762,17-03543109,- Tuesday - 4:08 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170530_160806s.jpg,Vehicle Parked in a Bike Lane,30-May-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6670476,41.8805925,17-03550185,#NAME?,Vehicle Parked in a Bike Lane,30-May-17,1614 W OGDEN AVE,"1614 W OGDEN AVE , Chicago, IL",41.8805925,-87.6670476
-87.6906039,41.913589,17-03551237,"- Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday - 10:00 PM - Van illegally parked on sidewalk blocking walkers",Vehicle Parked in a Bike Lane,30-May-17,1751 N MAPLEWOOD AVE,"1751 N MAPLEWOOD AVE , Chicago, IL",41.913589,-87.6906039
-87.6946025,41.9463317,17-03558026,#NAME?,Vehicle Parked in a Bike Lane,31-May-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6946025,41.9463317,17-03558029,#NAME?,Vehicle Parked in a Bike Lane,31-May-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6337657,41.8784233,17-03568835,- Wednesday - 8:15 AM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170531_081522s.jpg,Vehicle Parked in a Bike Lane,31-May-17,260 S WELLS ST,"260 S WELLS ST , Chicago, IL",41.8784233,-87.6337657
-87.6353041,41.8863762,17-03568841,- Wednesday - 4:11 PM - https://dl.dropboxusercontent.com/u/29277495/Cycling/20170531_161134s.jpg,Vehicle Parked in a Bike Lane,31-May-17,225 N FRANKLIN ST,"225 N FRANKLIN ST , Chicago, IL",41.8863762,-87.6353041
-87.6946025,41.9463317,17-03581546,#NAME?,Vehicle Parked in a Bike Lane,1-Jun-17,2633 W ADDISON ST,"2633 W ADDISON ST , Chicago, IL",41.9463317,-87.6946025
-87.6724245,41.8672328,17-03582285,"- Thursday - 7:45 AM - 06/01/2017: XX XXX XXXXstanding in bike lane, as usual.",Vehicle Parked in a Bike Lane,1-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-03582351,- Thursday - 6:45 AM - 06/01/2017: Vehicle parked at west end of cut-in with front of vehicle extended into the bike lane.,Vehicle Parked in a Bike Lane,1-Jun-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
